snr_db,symbol_id,tx_I,tx_Q,rx_I,rx_Q
0,0,-0.9486832980505138,-0.9486832980505138,-1.7160605481433897,-1.447565160511433
0,0,-0.9486832980505138,-0.9486832980505138,-1.016933729022358,-1.2046032157498607
0,0,-0.9486832980505138,-0.9486832980505138,-1.8804655247333537,-1.0132569295020923
0,0,-0.9486832980505138,-0.9486832980505138,-0.8252083701481,-1.0109414415741125
0,0,-0.9486832980505138,-0.9486832980505138,0.2934471250818131,-0.4643723879770786
0,0,-0.9486832980505138,-0.9486832980505138,-1.6784503565332505,-0.2120783647109563
0,0,-0.9486832980505138,-0.9486832980505138,-0.8301138910547969,0.7179606717714602
0,0,-0.9486832980505138,-0.9486832980505138,-1.5104160427372686,-0.083130427171134
0,0,-0.9486832980505138,-0.9486832980505138,-1.655910465915002,-0.8671939280996486
0,0,-0.9486832980505138,-0.9486832980505138,-1.0260960150938552,-0.6860012122383081
0,0,-0.9486832980505138,-0.9486832980505138,-1.617266965976107,0.0086155899378991
0,0,-0.9486832980505138,-0.9486832980505138,-0.6209341196484992,-0.4090487791577532
0,0,-0.9486832980505138,-0.9486832980505138,-0.4071665767978052,-0.8551659662231162
0,0,-0.9486832980505138,-0.9486832980505138,-0.4040355679638653,0.1477127176951578
0,0,-0.9486832980505138,-0.9486832980505138,-0.5120909257605302,-1.355016019798259
0,0,-0.9486832980505138,-0.9486832980505138,-0.6758358007892562,0.2276946427908381
0,0,-0.9486832980505138,-0.9486832980505138,-1.6587300120455593,-0.1999146213880994
0,0,-0.9486832980505138,-0.9486832980505138,-1.6041747776559068,-2.0050951794172933
0,0,-0.9486832980505138,-0.9486832980505138,-1.8685121662213744,-0.2775616707668346
0,0,-0.9486832980505138,-0.9486832980505138,-0.4613643340693621,-1.3664114006381092
0,0,-0.9486832980505138,-0.9486832980505138,-1.2056397828085847,-1.2334742316034115
0,0,-0.9486832980505138,-0.9486832980505138,0.1154594998896034,-0.9399204277791442
0,0,-0.9486832980505138,-0.9486832980505138,-1.4108749246770511,-1.3709849245573342
0,0,-0.9486832980505138,-0.9486832980505138,-1.1324951808254329,-1.74492690101771
0,0,-0.9486832980505138,-0.9486832980505138,-0.4484463693978185,-0.6313524298548701
0,0,-0.9486832980505138,-0.9486832980505138,-0.9790092089660792,-0.4603660963961871
0,0,-0.9486832980505138,-0.9486832980505138,-1.8820919984730609,-0.0281133738551393
0,0,-0.9486832980505138,-0.9486832980505138,-0.2619858811417871,-0.3594086282550891
0,0,-0.9486832980505138,-0.9486832980505138,-0.9494783987074183,-1.2046124643530245
0,0,-0.9486832980505138,-0.9486832980505138,0.2610514135639965,-1.069199536437555
0,0,-0.9486832980505138,-0.9486832980505138,-0.8903530303680703,-0.3820147091413957
0,0,-0.9486832980505138,-0.9486832980505138,-1.3688068227587915,0.0449338648999226
0,0,-0.9486832980505138,-0.9486832980505138,0.2986210116759595,-1.060610940910775
0,0,-0.9486832980505138,-0.9486832980505138,-0.987673111945443,-1.033330362554434
0,0,-0.9486832980505138,-0.9486832980505138,-1.6565505404905243,-0.2063822481370478
0,0,-0.9486832980505138,-0.9486832980505138,-0.2883285519623751,0.2217990940163954
0,0,-0.9486832980505138,-0.9486832980505138,0.0175461829240829,-0.6371471249798887
0,0,-0.9486832980505138,-0.9486832980505138,-0.0881271802358979,-1.3393193541967945
0,0,-0.9486832980505138,-0.9486832980505138,-1.4375008998811776,-1.891327515096444
0,0,-0.9486832980505138,-0.9486832980505138,0.1872384456825111,-1.1840773698128912
0,0,-0.9486832980505138,-0.9486832980505138,-0.2127029971976253,-0.2520798526984915
0,0,-0.9486832980505138,-0.9486832980505138,-1.972116635832572,-1.34503289183021
0,0,-0.9486832980505138,-0.9486832980505138,-0.8886699878685502,-1.4311482732129308
0,0,-0.9486832980505138,-0.9486832980505138,-2.001895104341988,-1.4844557709446609
0,0,-0.9486832980505138,-0.9486832980505138,-1.8666424544349656,-1.200695640202236
0,0,-0.9486832980505138,-0.9486832980505138,-0.5555439038407244,-0.5401216222122981
0,0,-0.9486832980505138,-0.9486832980505138,0.0997674329441089,-0.8899582448880541
0,0,-0.9486832980505138,-0.9486832980505138,-1.38401407457633,-3.0574560884081103
0,0,-0.9486832980505138,-0.9486832980505138,-1.7375160736352473,-1.7407721201351267
0,0,-0.9486832980505138,-0.9486832980505138,-1.3612172327108545,-2.5878745863474872
0,0,-0.9486832980505138,-0.9486832980505138,-1.7131976231982664,-1.235632306209104
0,0,-0.9486832980505138,-0.9486832980505138,-1.380496073909434,-1.4165592070897266
0,0,-0.9486832980505138,-0.9486832980505138,1.1063685895858846,-1.1587926630408916
0,0,-0.9486832980505138,-0.9486832980505138,-0.8283348216397057,-0.9726599341578984
0,0,-0.9486832980505138,-0.9486832980505138,-1.2866568367225886,-0.6317007251672917
0,0,-0.9486832980505138,-0.9486832980505138,-0.8837808217246973,-1.580249721606585
0,0,-0.9486832980505138,-0.9486832980505138,-0.9372081518195106,-0.8607654029658693
0,0,-0.9486832980505138,-0.9486832980505138,-0.2806308261355158,-0.950647797434338
0,0,-0.9486832980505138,-0.9486832980505138,-1.3687280242108248,-1.1931296508969025
0,0,-0.9486832980505138,-0.9486832980505138,-1.7786857764960082,-1.139197996807196
0,0,-0.9486832980505138,-0.9486832980505138,-1.0137482469954189,-1.4957754728877393
0,0,-0.9486832980505138,-0.9486832980505138,-0.8528468652067165,-0.2508651695151433
0,0,-0.9486832980505138,-0.9486832980505138,-0.9727089882359492,-1.9713706792292025
0,0,-0.9486832980505138,-0.9486832980505138,-1.8579396713904952,-1.175169307137517
0,0,-0.9486832980505138,-0.9486832980505138,-0.2832730545029776,-0.0943255330706809
0,0,-0.9486832980505138,-0.9486832980505138,-0.8949137369427707,-1.4497693471030704
0,0,-0.9486832980505138,-0.9486832980505138,-1.4789103891568236,-0.1443950528931546
0,0,-0.9486832980505138,-0.9486832980505138,-1.4044594757542048,-0.3836437049345998
0,0,-0.9486832980505138,-0.9486832980505138,-2.1039856732467577,-0.437218464220268
0,0,-0.9486832980505138,-0.9486832980505138,-0.1050584518313214,-1.0497826735214275
0,0,-0.9486832980505138,-0.9486832980505138,-1.4103935259474112,-1.5695682486453122
0,0,-0.9486832980505138,-0.9486832980505138,-1.0549664938218288,-0.5112630104004704
0,0,-0.9486832980505138,-0.9486832980505138,-0.9109504180656433,-0.9382785234559772
0,0,-0.9486832980505138,-0.9486832980505138,-0.9407396861932986,-0.9316158389567046
0,0,-0.9486832980505138,-0.9486832980505138,-0.2326626754030075,-1.5565747745754934
0,0,-0.9486832980505138,-0.9486832980505138,-0.8386789618869428,-0.9044542982991052
0,0,-0.9486832980505138,-0.9486832980505138,-0.6622834620104228,-1.880282468389188
0,0,-0.9486832980505138,-0.9486832980505138,-1.8086465394159967,-0.0798492462282012
0,0,-0.9486832980505138,-0.9486832980505138,-1.3568113182609771,-0.3430346767980915
0,0,-0.9486832980505138,-0.9486832980505138,-0.3328963946522619,0.0245603009031847
0,0,-0.9486832980505138,-0.9486832980505138,-1.6957546863199964,-1.122260682305484
0,0,-0.9486832980505138,-0.9486832980505138,-1.1549303364953396,-2.1518145224755783
0,0,-0.9486832980505138,-0.9486832980505138,-1.7746940529761668,-0.3345432182011945
0,0,-0.9486832980505138,-0.9486832980505138,-0.8568450465294792,-0.9452044803338956
0,0,-0.9486832980505138,-0.9486832980505138,-1.0332796246558522,-1.2613207247164142
0,0,-0.9486832980505138,-0.9486832980505138,-0.0025562466718419,-0.6499104451950257
0,0,-0.9486832980505138,-0.9486832980505138,-1.419766099477242,-0.6153628615154745
0,0,-0.9486832980505138,-0.9486832980505138,-0.8088156180461595,-0.3798357840057759
0,0,-0.9486832980505138,-0.9486832980505138,-1.26005711770594,-0.8525979355282334
0,0,-0.9486832980505138,-0.9486832980505138,-2.607858653743893,-2.078175598690885
0,0,-0.9486832980505138,-0.9486832980505138,-0.5555081879831474,-1.1648680022088302
0,0,-0.9486832980505138,-0.9486832980505138,-1.6719960844133048,-2.474690129970448
0,0,-0.9486832980505138,-0.9486832980505138,-1.904195457689334,-1.660362469617919
0,0,-0.9486832980505138,-0.9486832980505138,-0.4608344660056937,-2.01267063253459
0,0,-0.9486832980505138,-0.9486832980505138,-0.0363047646642306,1.4638754982500302
0,0,-0.9486832980505138,-0.9486832980505138,-0.9279783052451662,-1.6597804387710076
0,0,-0.9486832980505138,-0.9486832980505138,-0.6234386153637625,-2.61185577539851
0,0,-0.9486832980505138,-0.9486832980505138,-1.227199021404017,-1.850872163860649
0,0,-0.9486832980505138,-0.9486832980505138,-1.6967357401289456,-2.426721205514985
0,0,-0.9486832980505138,-0.9486832980505138,-1.4717254496316752,-0.79890508440248
0,0,-0.9486832980505138,-0.9486832980505138,-0.3528278559467745,0.1462778041299199
0,0,-0.9486832980505138,-0.9486832980505138,-0.5148312883665904,-1.935373169950828
0,0,-0.9486832980505138,-0.9486832980505138,-1.132105670526326,-0.2610734046454153
0,0,-0.9486832980505138,-0.9486832980505138,-1.0344280278138278,-1.3692995728722186
0,0,-0.9486832980505138,-0.9486832980505138,-0.2268878620375116,-0.7770990182651585
0,0,-0.9486832980505138,-0.9486832980505138,-0.2960579206841166,-0.680497459720466
0,0,-0.9486832980505138,-0.9486832980505138,-1.20622063086056,0.0636008857389756
0,0,-0.9486832980505138,-0.9486832980505138,0.1114425986657807,-1.1418886106850668
0,0,-0.9486832980505138,-0.9486832980505138,-0.4882608281129515,-1.6058044005810652
0,0,-0.9486832980505138,-0.9486832980505138,-1.335419674262739,-1.4251876735661997
0,0,-0.9486832980505138,-0.9486832980505138,-0.4604908544292957,-0.0082061963258378
0,0,-0.9486832980505138,-0.9486832980505138,-0.4389630606921444,-1.9867052452795453
0,0,-0.9486832980505138,-0.9486832980505138,0.897619592347253,-0.5500547916434004
0,0,-0.9486832980505138,-0.9486832980505138,0.4394369958752633,-0.0716917843359095
0,0,-0.9486832980505138,-0.9486832980505138,-1.3792165753094925,-0.7098042346967748
0,0,-0.9486832980505138,-0.9486832980505138,-0.2271657702042456,-0.2492451671732457
0,1,-0.3162277660168379,-0.9486832980505138,-0.5912558334290776,-0.8343491122405418
0,1,-0.3162277660168379,-0.9486832980505138,-1.561719406252079,-2.101926257685735
0,1,-0.3162277660168379,-0.9486832980505138,-0.2669721482018801,-0.9569140052103332
0,1,-0.3162277660168379,-0.9486832980505138,-0.3805363191913896,-0.3176054329816071
0,1,-0.3162277660168379,-0.9486832980505138,-0.4277985255981148,-1.3070546273213035
0,1,-0.3162277660168379,-0.9486832980505138,-0.2544239156865319,-2.18682845427434
0,1,-0.3162277660168379,-0.9486832980505138,-0.1579435232167,-1.5875057720749233
0,1,-0.3162277660168379,-0.9486832980505138,-0.4146550803918506,-1.018029128278782
0,1,-0.3162277660168379,-0.9486832980505138,-0.4120636262753848,-1.109908335978821
0,1,-0.3162277660168379,-0.9486832980505138,-0.6287805786671916,-1.8005820412995566
0,1,-0.3162277660168379,-0.9486832980505138,-1.0657973256482156,-1.4021363521798342
0,1,-0.3162277660168379,-0.9486832980505138,-1.035237547409771,-0.7429634199383524
0,1,-0.3162277660168379,-0.9486832980505138,-1.7156092857133078,-1.8643914936587107
0,1,-0.3162277660168379,-0.9486832980505138,-0.3942217926413465,-1.2770286331262912
0,1,-0.3162277660168379,-0.9486832980505138,-0.3430413334937405,-0.2487143091668309
0,1,-0.3162277660168379,-0.9486832980505138,0.5435242272387264,-0.5937933116994856
0,1,-0.3162277660168379,-0.9486832980505138,0.9908005764967364,-0.8506057534059414
0,1,-0.3162277660168379,-0.9486832980505138,0.9230888042721688,-0.867421446725181
0,1,-0.3162277660168379,-0.9486832980505138,-0.2909258801247263,-0.8285987941586144
0,1,-0.3162277660168379,-0.9486832980505138,0.6390872008939781,-1.023048444920023
0,1,-0.3162277660168379,-0.9486832980505138,1.1085406834913487,-0.5808956304805548
0,1,-0.3162277660168379,-0.9486832980505138,-1.8422038986142335,-1.3556037485689725
0,1,-0.3162277660168379,-0.9486832980505138,-0.933452526981708,-1.303255548357863
0,1,-0.3162277660168379,-0.9486832980505138,-0.7648747775146343,-1.3851049574124097
0,1,-0.3162277660168379,-0.9486832980505138,-0.2816608245485607,-0.965873954110545
0,1,-0.3162277660168379,-0.9486832980505138,0.9904932966689112,-1.465047897251876
0,1,-0.3162277660168379,-0.9486832980505138,-0.8404171621474275,-2.330312412028533
0,1,-0.3162277660168379,-0.9486832980505138,-0.3981454830833388,-1.1043323162934342
0,1,-0.3162277660168379,-0.9486832980505138,-1.0278215343265014,-1.274473908870685
0,1,-0.3162277660168379,-0.9486832980505138,-0.0252954386581482,-1.2461122613712594
0,1,-0.3162277660168379,-0.9486832980505138,-1.4569256060576006,-1.911648288654968
0,1,-0.3162277660168379,-0.9486832980505138,0.0482902666672599,-0.937075354386016
0,1,-0.3162277660168379,-0.9486832980505138,-0.7734645326440086,-1.3843121769246405
0,1,-0.3162277660168379,-0.9486832980505138,-1.2182345351549098,-0.998173123995883
0,1,-0.3162277660168379,-0.9486832980505138,-0.0098736297009318,-2.6315140303014224
0,1,-0.3162277660168379,-0.9486832980505138,-0.6764048551635964,-2.202940557413429
0,1,-0.3162277660168379,-0.9486832980505138,0.2336326829201466,-0.5795384377533628
0,1,-0.3162277660168379,-0.9486832980505138,-0.0152026457421651,-1.1235394341777214
0,1,-0.3162277660168379,-0.9486832980505138,-1.760969364196929,0.06418852327732
0,1,-0.3162277660168379,-0.9486832980505138,1.2166741684197817,-0.8900437278900313
0,1,-0.3162277660168379,-0.9486832980505138,-0.6764255631101214,-1.513198714615461
0,1,-0.3162277660168379,-0.9486832980505138,-0.0991706796251312,-0.840127514512079
0,1,-0.3162277660168379,-0.9486832980505138,0.1842533153454257,-0.6574410701863176
0,1,-0.3162277660168379,-0.9486832980505138,0.5270211188423923,-0.808006028539894
0,1,-0.3162277660168379,-0.9486832980505138,-1.6688939583436415,-0.6954931214423964
0,1,-0.3162277660168379,-0.9486832980505138,0.512855143118905,-1.26515972835693
0,1,-0.3162277660168379,-0.9486832980505138,-1.1841882773807717,-1.0639530473529186
0,1,-0.3162277660168379,-0.9486832980505138,1.1828885135426772,-1.7393701828309156
0,1,-0.3162277660168379,-0.9486832980505138,-0.5146749004685004,-1.5088761889276807
0,1,-0.3162277660168379,-0.9486832980505138,0.1244638476005662,-1.987880956079476
0,1,-0.3162277660168379,-0.9486832980505138,-0.0564445069400489,-1.6578411449417645
0,1,-0.3162277660168379,-0.9486832980505138,-1.172196896092725,-1.3626489243684452
0,1,-0.3162277660168379,-0.9486832980505138,-0.5307272801234457,0.0393160648982314
0,1,-0.3162277660168379,-0.9486832980505138,-0.2484444724226552,-0.9140529212449804
0,1,-0.3162277660168379,-0.9486832980505138,0.2643709063582454,-1.2528918579693729
0,1,-0.3162277660168379,-0.9486832980505138,-0.7978107721589827,-0.4966289111653834
0,1,-0.3162277660168379,-0.9486832980505138,-0.7123001991571054,0.6445209919029833
0,1,-0.3162277660168379,-0.9486832980505138,0.9698957394627068,-0.7914543030339659
0,1,-0.3162277660168379,-0.9486832980505138,-0.5400362410937412,-0.11042898037642
0,1,-0.3162277660168379,-0.9486832980505138,-1.2041560712782768,-1.9816953991407085
0,1,-0.3162277660168379,-0.9486832980505138,-0.3320384826614786,-1.8477275774443167
0,1,-0.3162277660168379,-0.9486832980505138,-0.3529183156175986,0.4566915464308394
0,1,-0.3162277660168379,-0.9486832980505138,-1.546117348642318,0.1606947930261861
0,1,-0.3162277660168379,-0.9486832980505138,-0.0552719745226167,-0.51893962390999
0,1,-0.3162277660168379,-0.9486832980505138,0.6510141243905401,-0.5216556562823152
0,1,-0.3162277660168379,-0.9486832980505138,0.553263404762431,-1.4813967994994086
0,1,-0.3162277660168379,-0.9486832980505138,0.296336242345234,-1.4496479614381463
0,1,-0.3162277660168379,-0.9486832980505138,0.384877510180259,-2.115925558386187
0,1,-0.3162277660168379,-0.9486832980505138,-0.1338881555641846,-1.1241872461299045
0,1,-0.3162277660168379,-0.9486832980505138,0.900211882314806,-3.24828168838986
0,1,-0.3162277660168379,-0.9486832980505138,-1.8422283056774889,-0.5102654614389786
0,1,-0.3162277660168379,-0.9486832980505138,-0.8217888591786968,-0.729306299327318
0,1,-0.3162277660168379,-0.9486832980505138,-0.0243861299646067,-2.46711439445379
0,1,-0.3162277660168379,-0.9486832980505138,0.4611843028026325,-1.584498481448176
0,1,-0.3162277660168379,-0.9486832980505138,-1.663088734128527,-0.3834055045719223
0,1,-0.3162277660168379,-0.9486832980505138,0.5763384405133882,-0.5059366741287685
0,1,-0.3162277660168379,-0.9486832980505138,-0.75932050706949,0.2072352152526697
0,1,-0.3162277660168379,-0.9486832980505138,-0.073529762466901,-1.8138355279329004
0,1,-0.3162277660168379,-0.9486832980505138,-1.0998073135882098,-1.8875142450354556
0,1,-0.3162277660168379,-0.9486832980505138,-0.3871658223336066,-0.944518708493614
0,1,-0.3162277660168379,-0.9486832980505138,0.3490378103950917,-1.1590841943973136
0,1,-0.3162277660168379,-0.9486832980505138,0.0518098506426896,-0.5126906888016312
0,1,-0.3162277660168379,-0.9486832980505138,-1.361194590472705,-0.0601615342645502
0,1,-0.3162277660168379,-0.9486832980505138,-0.3036476701524693,-0.832343983564583
0,1,-0.3162277660168379,-0.9486832980505138,0.2794566438594374,-0.7358251915871207
0,1,-0.3162277660168379,-0.9486832980505138,0.3511997173265348,-0.2893828232982383
0,1,-0.3162277660168379,-0.9486832980505138,1.904219135727288,0.0027015009966735
0,1,-0.3162277660168379,-0.9486832980505138,-0.4117873290007397,0.0744384273060514
0,1,-0.3162277660168379,-0.9486832980505138,-0.8166302491031656,0.2904452794220447
0,1,-0.3162277660168379,-0.9486832980505138,-0.9930899363938784,-1.6412586601508543
0,1,-0.3162277660168379,-0.9486832980505138,-0.2301082907198405,-0.2110124076047773
0,1,-0.3162277660168379,-0.9486832980505138,-0.0167479512285221,-1.7800795260590614
0,1,-0.3162277660168379,-0.9486832980505138,0.5842462720907402,1.0982632263684022
0,1,-0.3162277660168379,-0.9486832980505138,0.3276765388191493,0.0001922303498933
0,1,-0.3162277660168379,-0.9486832980505138,-0.6567505745857672,0.1670127608219302
0,1,-0.3162277660168379,-0.9486832980505138,-0.7366394990823681,-0.98710729277563
0,1,-0.3162277660168379,-0.9486832980505138,-0.385002530703824,-0.76332782252346
0,1,-0.3162277660168379,-0.9486832980505138,0.6281444847331776,-0.733723747561691
0,1,-0.3162277660168379,-0.9486832980505138,0.1483825803576102,-1.8911915284096064
0,1,-0.3162277660168379,-0.9486832980505138,0.519221951980815,-0.4700121500991552
0,1,-0.3162277660168379,-0.9486832980505138,-1.44274783889115,-1.2662826709208417
0,1,-0.3162277660168379,-0.9486832980505138,-0.7191949770249126,-0.3706047517611525
0,1,-0.3162277660168379,-0.9486832980505138,-0.4312171310437863,-1.3255827396555326
0,1,-0.3162277660168379,-0.9486832980505138,-0.2336234674357522,-1.437357078944733
0,1,-0.3162277660168379,-0.9486832980505138,0.6059773688351,-0.7152560666279437
0,1,-0.3162277660168379,-0.9486832980505138,-0.8741018654550088,-1.4882824697152452
0,1,-0.3162277660168379,-0.9486832980505138,-0.7096710979493526,-2.0210358494216507
0,1,-0.3162277660168379,-0.9486832980505138,0.0880708231592724,-1.7856123060156446
0,1,-0.3162277660168379,-0.9486832980505138,-0.8176058258396794,-1.5475473748321318
0,1,-0.3162277660168379,-0.9486832980505138,-1.198163127409423,-0.5444936703325971
0,1,-0.3162277660168379,-0.9486832980505138,-0.0389627687996299,0.2933135193660878
0,1,-0.3162277660168379,-0.9486832980505138,-1.054290298680402,-0.3156634236704142
0,1,-0.3162277660168379,-0.9486832980505138,0.3354379563735337,-0.3991110878289193
0,1,-0.3162277660168379,-0.9486832980505138,-0.1072480052682066,-0.8593420266376458
0,1,-0.3162277660168379,-0.9486832980505138,-0.9281933768806584,-2.642287250509636
0,1,-0.3162277660168379,-0.9486832980505138,-0.3130221353396084,-1.156719935161464
0,1,-0.3162277660168379,-0.9486832980505138,-0.1239825688489551,-0.339070433500398
0,1,-0.3162277660168379,-0.9486832980505138,0.1849766356512219,-1.1081672943790948
0,1,-0.3162277660168379,-0.9486832980505138,-0.8819275317989941,-0.8173860879150588
0,1,-0.3162277660168379,-0.9486832980505138,0.0337132557853805,-0.7052958145743948
0,1,-0.3162277660168379,-0.9486832980505138,-0.0498465804889045,0.0532058262562389
